method,attack,seed,round,client,is_attacker,norm
source_aware,False,1,25,rsna_a,False,86.19047546386719
source_aware,False,1,25,kerm_b,False,52.95284652709961
source_aware,False,1,25,rsna_b,False,54.21123504638672
source_aware,False,1,25,kerm_a,False,55.63143539428711
source_aware,False,1,26,kerm_b,False,74.98948669433594
source_aware,False,1,26,rsna_b,False,44.32476043701172
source_aware,False,1,26,kerm_a,False,49.828922271728516
source_aware,False,1,26,rsna_a,False,46.44746780395508
source_aware,False,1,27,rsna_c,False,62.98894119262695
source_aware,False,1,27,kerm_a,False,44.512123107910156
source_aware,False,1,27,kerm_b,False,73.92288970947266
source_aware,False,1,27,rsna_a,False,87.19804382324219
source_aware,False,1,28,rsna_c,False,56.95674514770508
source_aware,False,1,28,rsna_b,False,69.55899810791016
source_aware,False,1,28,kerm_b,False,56.97480773925781
source_aware,False,1,28,kerm_a,False,56.77317428588867
source_aware,False,1,29,rsna_b,False,72.126220703125
source_aware,False,1,29,kerm_b,False,51.05047607421875
source_aware,False,1,29,rsna_a,False,94.1410140991211
source_aware,False,1,29,kerm_a,False,58.639652252197266
source_aware,False,1,30,kerm_b,False,93.81586456298828
source_aware,False,1,30,rsna_a,False,77.85733795166016
source_aware,False,1,30,kerm_a,False,60.055198669433594
source_aware,False,1,30,rsna_b,False,40.32966613769531
source_aware,False,2,1,rsna_c,False,28.176942825317383
source_aware,False,2,1,kerm_b,False,28.746028900146484
source_aware,False,2,1,rsna_b,False,29.36931610107422
source_aware,False,2,1,kerm_a,False,29.68362045288086
source_aware,False,2,2,kerm_b,False,36.524356842041016
source_aware,False,2,2,kerm_a,False,24.298755645751953
source_aware,False,2,2,rsna_c,False,27.963150024414062
source_aware,False,2,2,rsna_a,False,41.09755325317383
source_aware,False,2,3,rsna_a,False,37.31495666503906
source_aware,False,2,3,rsna_c,False,35.404727935791016
source_aware,False,2,3,kerm_a,False,32.6182975769043
source_aware,False,2,3,kerm_b,False,46.9405632019043
source_aware,False,2,4,kerm_b,False,45.329246520996094
source_aware,False,2,4,rsna_c,False,37.712955474853516
source_aware,False,2,4,rsna_b,False,51.386104583740234
source_aware,False,2,4,kerm_a,False,34.58866500854492
source_aware,False,2,5,kerm_b,False,40.80036163330078
source_aware,False,2,5,rsna_a,False,46.829551696777344
source_aware,False,2,5,kerm_a,False,34.304039001464844
source_aware,False,2,5,rsna_b,False,54.491424560546875
source_aware,False,2,6,rsna_a,False,50.175254821777344
source_aware,False,2,6,rsna_b,False,44.600677490234375
source_aware,False,2,6,kerm_a,False,42.52791213989258
source_aware,False,2,6,kerm_b,False,63.98823928833008
source_aware,False,2,7,kerm_b,False,48.66648864746094
source_aware,False,2,7,rsna_a,False,48.24941635131836
source_aware,False,2,7,rsna_b,False,41.91917419433594
source_aware,False,2,7,rsna_c,False,38.21573257446289
source_aware,False,2,8,kerm_a,False,54.405975341796875
source_aware,False,2,8,rsna_b,False,53.481040954589844
source_aware,False,2,8,kerm_b,False,48.86567687988281
source_aware,False,2,8,rsna_a,False,42.87824249267578
source_aware,False,2,9,kerm_a,False,40.224300384521484
source_aware,False,2,9,rsna_b,False,41.164947509765625
source_aware,False,2,9,kerm_b,False,58.32443618774414
source_aware,False,2,9,rsna_c,False,47.927059173583984
source_aware,False,2,10,kerm_b,False,45.125701904296875
source_aware,False,2,10,rsna_b,False,54.801422119140625
source_aware,False,2,10,rsna_a,False,68.9855728149414
source_aware,False,2,10,rsna_c,False,34.59405517578125
source_aware,False,2,11,rsna_a,False,47.761756896972656
source_aware,False,2,11,kerm_a,False,64.9106674194336
source_aware,False,2,11,kerm_b,False,57.751075744628906
source_aware,False,2,11,rsna_c,False,36.36177444458008
source_aware,False,2,12,kerm_b,False,46.26292037963867
source_aware,False,2,12,rsna_b,False,65.84222412109375
source_aware,False,2,12,kerm_a,False,63.49474334716797
source_aware,False,2,12,rsna_a,False,53.27082061767578
source_aware,False,2,13,rsna_c,False,39.08090591430664
source_aware,False,2,13,rsna_a,False,50.042293548583984
source_aware,False,2,13,kerm_b,False,56.30035400390625
source_aware,False,2,13,kerm_a,False,42.998470306396484
source_aware,False,2,14,rsna_a,False,52.039634704589844
source_aware,False,2,14,rsna_b,False,47.35845184326172
source_aware,False,2,14,rsna_c,False,36.53190231323242
source_aware,False,2,14,kerm_a,False,63.37361145019531
source_aware,False,2,15,rsna_b,False,47.480003356933594
source_aware,False,2,15,kerm_b,False,76.8871078491211
source_aware,False,2,15,kerm_a,False,45.55636215209961
source_aware,False,2,15,rsna_a,False,51.06304931640625
source_aware,False,2,16,kerm_b,False,69.31199645996094
source_aware,False,2,16,rsna_a,False,44.34140396118164
source_aware,False,2,16,rsna_b,False,40.01847457885742
source_aware,False,2,16,kerm_a,False,42.572940826416016
source_aware,False,2,17,kerm_a,False,36.64210510253906
source_aware,False,2,17,kerm_b,False,50.82723617553711
source_aware,False,2,17,rsna_a,False,47.46175765991211
source_aware,False,2,17,rsna_b,False,42.641414642333984
source_aware,False,2,18,rsna_c,False,45.06460952758789
source_aware,False,2,18,rsna_a,False,54.52322769165039
source_aware,False,2,18,rsna_b,False,36.666175842285156
source_aware,False,2,18,kerm_a,False,54.33055114746094
source_aware,False,2,19,rsna_a,False,44.75182342529297
source_aware,False,2,19,kerm_a,False,48.89374923706055
source_aware,False,2,19,rsna_b,False,34.466331481933594
source_aware,False,2,19,rsna_c,False,55.299522399902344
source_aware,False,2,20,kerm_a,False,50.94658660888672
source_aware,False,2,20,kerm_b,False,80.4706039428711
source_aware,False,2,20,rsna_c,False,41.82503128051758
source_aware,False,2,20,rsna_a,False,53.722137451171875
source_aware,False,2,21,rsna_a,False,58.657569885253906
source_aware,False,2,21,kerm_b,False,69.62359619140625
source_aware,False,2,21,rsna_b,False,51.05051803588867
source_aware,False,2,21,rsna_c,False,40.61997985839844
source_aware,False,2,22,kerm_b,False,74.10159301757812
source_aware,False,2,22,kerm_a,False,59.40497970581055
source_aware,False,2,22,rsna_a,False,57.05632400512695
