method,attack,seed,round,client,is_attacker,norm
fedavg,none,0,25,rsna_09,False,23.574594497680664
fedavg,none,0,25,rsna_03,False,31.620527267456055
fedavg,none,0,25,kerm_03,False,25.89606475830078
fedavg,none,0,25,rsna_04,False,26.355985641479492
fedavg,none,0,25,rsna_01,False,26.38578987121582
fedavg,none,0,25,rsna_11,False,22.06718635559082
fedavg,none,0,25,rsna_10,False,21.65858268737793
fedavg,none,0,25,rsna_12,False,21.68379783630371
fedavg,none,0,25,rsna_07,False,20.22236442565918
fedavg,none,0,25,kerm_06,False,24.841825485229492
fedavg,none,0,25,kerm_08,False,32.82921600341797
fedavg,none,0,26,kerm_07,False,28.03380584716797
fedavg,none,0,26,rsna_05,False,22.465282440185547
fedavg,none,0,26,rsna_12,False,23.881027221679688
fedavg,none,0,26,rsna_10,False,25.547780990600586
fedavg,none,0,26,kerm_03,False,31.051000595092773
fedavg,none,0,26,rsna_01,False,26.368864059448242
fedavg,none,0,26,kerm_04,False,19.7622013092041
fedavg,none,0,26,rsna_06,False,21.07239532470703
fedavg,none,0,26,rsna_03,False,26.210018157958984
fedavg,none,0,26,kerm_08,False,27.962722778320312
fedavg,none,0,26,rsna_07,False,20.1868839263916
fedavg,none,0,26,kerm_01,False,22.097530364990234
fedavg,none,0,26,rsna_11,False,19.869041442871094
fedavg,none,0,26,rsna_04,False,24.566368103027344
fedavg,none,0,26,rsna_09,False,23.282922744750977
fedavg,none,0,27,rsna_04,False,22.235057830810547
fedavg,none,0,27,kerm_03,False,33.563228607177734
fedavg,none,0,27,rsna_06,False,20.9252986907959
fedavg,none,0,27,kerm_06,False,29.07781219482422
fedavg,none,0,27,kerm_05,False,28.25193214416504
fedavg,none,0,27,rsna_09,False,17.510347366333008
fedavg,none,0,27,kerm_01,False,21.304384231567383
fedavg,none,0,27,rsna_03,False,28.60799217224121
fedavg,none,0,27,rsna_12,False,22.472654342651367
fedavg,none,0,27,kerm_04,False,26.55298614501953
fedavg,none,0,27,rsna_01,False,26.11553192138672
fedavg,none,0,27,rsna_07,False,25.66020393371582
fedavg,none,0,27,kerm_07,False,28.354352951049805
fedavg,none,0,27,kerm_02,False,34.20869445800781
fedavg,none,0,27,rsna_10,False,21.028343200683594
fedavg,none,0,28,rsna_11,False,24.486434936523438
fedavg,none,0,28,rsna_10,False,21.058025360107422
fedavg,none,0,28,rsna_08,False,21.49441146850586
fedavg,none,0,28,rsna_04,False,23.644851684570312
fedavg,none,0,28,rsna_02,False,25.845849990844727
fedavg,none,0,28,kerm_02,False,27.419095993041992
fedavg,none,0,28,kerm_06,False,24.068401336669922
fedavg,none,0,28,kerm_05,False,22.705541610717773
fedavg,none,0,28,kerm_03,False,21.536151885986328
fedavg,none,0,28,rsna_01,False,40.29975891113281
fedavg,none,0,28,kerm_04,False,24.447769165039062
fedavg,none,0,28,kerm_08,False,32.245025634765625
fedavg,none,0,28,rsna_09,False,19.641910552978516
fedavg,none,0,28,kerm_07,False,30.71285057067871
fedavg,none,0,28,rsna_12,False,24.000307083129883
fedavg,none,0,29,rsna_09,False,17.728872299194336
